Epoch 1/100 | Train Loss: 0.4895 | Val Loss: 0.1639 | LR: 0.000400 | Time: 145.2s
Epoch 2/100 | Train Loss: 0.2759 | Val Loss: 0.1393 | LR: 0.000600 | Time: 138.6s
Epoch 3/100 | Train Loss: 0.2396 | Val Loss: 0.1509 | LR: 0.000800 | Time: 133.7s
Epoch 4/100 | Train Loss: 0.2023 | Val Loss: 0.1509 | LR: 0.001000 | Time: 131.9s
Epoch 5/100 | Train Loss: 0.1660 | Val Loss: 0.1450 | LR: 0.001000 | Time: 137.7s
Epoch 6/100 | Train Loss: 0.1384 | Val Loss: 0.1405 | LR: 0.001000 | Time: 137.9s
Epoch 7/100 | Train Loss: 0.1228 | Val Loss: 0.1408 | LR: 0.000999 | Time: 134.7s
Epoch 8/100 | Train Loss: 0.1137 | Val Loss: 0.1408 | LR: 0.000998 | Time: 143.8s
Epoch 9/100 | Train Loss: 0.1072 | Val Loss: 0.1435 | LR: 0.000996 | Time: 134.8s
Epoch 10/100 | Train Loss: 0.1034 | Val Loss: 0.1394 | LR: 0.000993 | Time: 131.8s
Epoch 11/100 | Train Loss: 0.0998 | Val Loss: 0.1414 | LR: 0.000990 | Time: 136.7s
Epoch 12/100 | Train Loss: 0.0976 | Val Loss: 0.1388 | LR: 0.000987 | Time: 139.6s
Epoch 13/100 | Train Loss: 0.0955 | Val Loss: 0.1423 | LR: 0.000983 | Time: 126.2s
Epoch 14/100 | Train Loss: 0.0937 | Val Loss: 0.1407 | LR: 0.000978 | Time: 128.5s
Epoch 15/100 | Train Loss: 0.0923 | Val Loss: 0.1391 | LR: 0.000973 | Time: 129.0s
Epoch 16/100 | Train Loss: 0.0911 | Val Loss: 0.1409 | LR: 0.000967 | Time: 126.4s
Epoch 17/100 | Train Loss: 0.0897 | Val Loss: 0.1401 | LR: 0.000961 | Time: 125.9s
Epoch 18/100 | Train Loss: 0.0890 | Val Loss: 0.1391 | LR: 0.000955 | Time: 135.1s
Epoch 19/100 | Train Loss: 0.0880 | Val Loss: 0.1364 | LR: 0.000947 | Time: 125.7s
Epoch 20/100 | Train Loss: 0.0868 | Val Loss: 0.1323 | LR: 0.000940 | Time: 135.5s
Epoch 21/100 | Train Loss: 0.0862 | Val Loss: 0.1331 | LR: 0.000932 | Time: 145.7s
Epoch 22/100 | Train Loss: 0.0851 | Val Loss: 0.1330 | LR: 0.000923 | Time: 130.2s
Epoch 23/100 | Train Loss: 0.0845 | Val Loss: 0.1290 | LR: 0.000914 | Time: 125.6s
Epoch 24/100 | Train Loss: 0.0837 | Val Loss: 0.1295 | LR: 0.000905 | Time: 135.0s
Epoch 25/100 | Train Loss: 0.0840 | Val Loss: 0.1280 | LR: 0.000895 | Time: 133.3s
Epoch 26/100 | Train Loss: 0.0831 | Val Loss: 0.1299 | LR: 0.000884 | Time: 126.2s
Epoch 27/100 | Train Loss: 0.0826 | Val Loss: 0.1261 | LR: 0.000874 | Time: 127.2s
Epoch 28/100 | Train Loss: 0.0820 | Val Loss: 0.1239 | LR: 0.000862 | Time: 124.5s
Epoch 29/100 | Train Loss: 0.0817 | Val Loss: 0.1248 | LR: 0.000851 | Time: 125.5s
Epoch 30/100 | Train Loss: 0.0817 | Val Loss: 0.1264 | LR: 0.000839 | Time: 126.1s
Epoch 31/100 | Train Loss: 0.0813 | Val Loss: 0.1247 | LR: 0.000826 | Time: 125.8s
Epoch 32/100 | Train Loss: 0.0810 | Val Loss: 0.1246 | LR: 0.000814 | Time: 125.0s
Epoch 33/100 | Train Loss: 0.0808 | Val Loss: 0.1223 | LR: 0.000801 | Time: 126.0s
Epoch 34/100 | Train Loss: 0.0808 | Val Loss: 0.1230 | LR: 0.000787 | Time: 123.9s
Epoch 35/100 | Train Loss: 0.0809 | Val Loss: 0.1227 | LR: 0.000774 | Time: 125.4s
Epoch 36/100 | Train Loss: 0.0809 | Val Loss: 0.1213 | LR: 0.000760 | Time: 125.4s
Epoch 37/100 | Train Loss: 0.0805 | Val Loss: 0.1218 | LR: 0.000745 | Time: 125.3s
